,pi_AZ,pi_TXMXSA,DXY,PnPs
D8B26_000346,0.0013135528911822794,0.0,0.0006862745098039216,0.5774728964788387
D8B26_000347,,0.0,,0.3458245102820151
D8B26_000348,0.0015567439096850892,0.0007272727272727273,0.002240047534165181,0.11379817593407739
D8B26_000349,0.0015934193975020085,0.00012444776305145917,0.0015116742982427243,0.4201029477181096
D8B26_000350,0.0005405045818157602,,,0.1867119470017772
D8B26_000351,0.0004475131057409541,0.0,0.0002275171672044345,0.4198200713437953
D8B26_000352,,,,0.6376857413846575
D8B26_000353,0.0010978613884138845,,,0.2828140806212188
D8B26_000354,0.0010001126887536588,0.0003134796238244512,0.001104477841293257,0.45367734446248315
D8B26_000355,0.00033381778755984636,9.484516526770049e-05,0.00021619118553667022,0.38759348545997097
D8B26_000356,0.0004920262799918959,0.00017365633411478687,0.00033965135937156837,0.3358841350586139
D8B26_000357,0.0009169399147612671,0.0003741114852225965,0.0006712000176052464,1.0031018534615934
D8B26_000358,0.00034492200317485594,0.00036525974025973995,0.0005132734912146676,
D8B26_000359,0.0001885801263486842,0.00045798030684680575,0.0003277702196060471,0.0
D8B26_000360,0.0010448330993940577,0.0008002732640413801,0.0017279932028440128,0.5954713487046579
D8B26_000361,0.0008285771912323419,0.0004892966360856267,0.0009207018920996255,0.2683083253634249
D8B26_000362,0.0012007500349151367,0.0016521262696506094,0.002944027528826678,0.46069324299792846
D8B26_000363,0.0012366371745944427,0.000643248404442434,0.0014446175821321906,
D8B26_000364,0.0007174587006519813,0.00020614306328592047,0.00045775886112020564,0.17389227759231285
D8B26_000365,0.0008790564793788,0.0002767400027674,0.0005860376529192,
D8B26_000366,0.00019413706076490023,0.0008800880088008801,0.0010912855991481501,inf
D8B26_000367,0.0004528865525493454,0.0006433764395547832,0.0005279471371640724,
D8B26_000368,0.0007653806257993734,0.0009244992295839757,0.0012034603260924297,0.4672774642843284
D8B26_000369,0.0006834399036233839,0.00040311370586599947,0.0008698016320790201,0.5057093129491791
D8B26_000370,0.0009691006000969039,0.00044727720004472747,0.0007958903118442949,0.39664714448263605
D8B26_000372,0.0006120987000832099,,,0.11039439020607937
D8B26_000373,0.0017004724666014976,0.0011730205278592373,0.002377143872745046,
D8B26_000374,0.0008203237056822278,0.00018959143046734278,0.0005483281567437858,
D8B26_000375,0.0005347593582887687,0.0,0.00028011204481792715,
D8B26_000376,0.0005848930481283412,0.00044563279857397496,0.0005064009074704262,0.6891798990592212
D8B26_000377,0.006236172038626702,0.08539944903581273,0.06594015016474909,0.0
D8B26_000378,0.009197860962566777,0.08092121212121213,0.0738680926916221,inf
D8B26_000379,0.0011721318033755155,0.0006113892277705331,0.0011803804437933519,0.3292396219570043
D8B26_000380,0.0012054938525526727,0.0,0.0006598793363499246,inf
D8B26_000381,0.0025063866249222877,0.0011881018250445002,0.002632603843676508,0.6293022816593117
D8B26_000382,0.0017166741304672477,0.0019405881474846983,0.0027023348524362724,
D8B26_000383,0.0005941969201736096,0.0006904487917146147,0.0006524665869416427,0.6586395729291094
D8B26_000384,0.002537041752728036,0.0,0.0017117958294428882,0.6335720187275247
D8B26_000385,0.0007378669431725917,0.0003961180431768668,0.0005825265340836275,inf
D8B26_000386,0.0,0.0,0.0,inf
D8B26_000387,0.00016616816218012636,0.0,8.308408109006314e-05,0.0
D8B26_000388,0.002566290046262572,0.0004244782454899186,0.0019351214132628644,0.05426946898161499
D8B26_000389,0.0006963379434897653,0.0006228290813271048,0.0008789358359225832,
D8B26_000390,0.0011953997073736633,0.0004311893639956882,0.0010251315761662192,0.4010211081496596
D8B26_000391,0.0009171443891673409,0.000929152148664344,0.0011179638152378469,0.3166775552501102
D8B26_000392,0.0025213005847448395,0.00029420417769932336,0.0017738781302459202,0.5096008121013533
D8B26_000393,,0.0011988011988011988,,0.29807692307684847
D8B26_000394,0.0006738312364910853,0.00021958717610891525,0.0008492856958330104,
D8B26_000395,0.0011373915742680814,0.00011814046901766199,0.0007852866469997533,0.46543961997426914
D8B26_000396,0.0002984513238155982,0.0001390047261606895,0.00022690477358583132,0.15535271180429158
D8B26_000397,0.00028335033435339445,0.0,0.00014167516717669728,0.08039358053127008
D8B26_000398,0.0008183948250540901,0.0,0.00043161918855592554,0.3353218990802205
D8B26_000399,0.002102472690707991,0.0010171646535282895,0.0021315582812909016,0.5856830371856117
D8B26_000400,0.0002872944049414633,0.000976800976800977,0.0012014129661188486,
D8B26_000401,0.0011197257755455447,0.0,0.0005959830740806961,0.31056950909784203
D8B26_000404,0.00150359807222552,0.0007070707070707071,0.0016018023370964547,0.18324678715598428
D8B26_000406,0.0009990587814637773,0.0,0.0005205622071837585,0.0
D8B26_000407,0.0018205049164801343,0.00041011619958988377,0.0012162759840778417,0.265885698808185
D8B26_000408,0.0023165570006528535,0.0010175832398054622,0.0020466098897471445,0.38019675120269025
D8B26_000409,0.001228170118406622,0.0007341455795064042,0.001440266828380837,0.40675224963058676
D8B26_000410,0.0021986368451560085,0.0007042906125474938,0.001678959045391857,
D8B26_000411,0.0010195323920814054,0.0008273208273208271,0.0011586452762923352,0.44652009004276644
D8B26_000412,0.0003894939956321018,0.0006080875646093039,0.0004828930660132706,0.4783624293089896
D8B26_000413,0.0006220102062919815,0.0005924828735419367,0.0010629884123379216,0.07166159776495117
D8B26_000414,0.0009119927040583687,0.0,0.00045599635202918376,0.3202375513932804
D8B26_000415,0.0012469900240798149,0.00101010101010101,0.0018157582012071176,
D8B26_000416,0.0008202226872303624,0.000559947299077734,0.0008476710842439742,
D8B26_000417,0.00274738752882303,0.004003336113427857,0.003570259272540185,
D8B26_000418,0.0007803355442840453,0.0012485368708544668,0.0015606710885680843,0.6238911886456576
D8B26_000419,0.0016052851546370893,0.0009450436569080639,0.0014532161092480136,1.973070017952758
D8B26_000420,0.0011883541295305952,0.0009065726517250068,0.00205163908927963,0.14531786494639007
D8B26_000421,0.0012647756169602178,0.0018123355743934523,0.00235712525290736,0.5715411725897073
D8B26_000422,0.00029265437518290915,0.0,0.0001463271875914545,
D8B26_000423,0.0010123614663256591,0.0011758893280632413,0.0016154188948306596,0.16457965937197727
D8B26_000424,0.0006116871943752764,0.0003333928677740073,0.0006793930288671997,0.10948169038156014
D8B26_000425,0.0006959421974046679,0.00038506613092248443,0.0007041490629400932,0.33920091524587404
D8B26_000426,0.0034476395808447097,0.002449457427169165,0.003984870998243955,0.1918938398703353
D8B26_000427,0.002518923283515381,0.0020936639118457317,0.002333495381623724,
D8B26_000428,0.00055875187391208,0.0006241274533957461,0.0011472931128598274,1.6601213641038541
D8B26_000429,0.0005876746313121191,0.0004660218453321901,0.0005327104718585449,0.6692923632135374
D8B26_000430,0.0009090198919118535,0.0002736528632942978,0.0007752708713571146,0.23661277905337494
D8B26_000431,0.001024236928953469,0.00119962511715089,0.0018927908557987393,0.38310051107318976
D8B26_000432,0.0008702593372825182,0.0005509641873278235,0.001224364860728497,0.07615894039733702
D8B26_000433,0.0004861448711716093,0.0,0.00025464731347084286,0.0
D8B26_000434,9.755145839430297e-05,0.000301522689582391,0.00019953707398834704,inf
D8B26_000435,0.0007476940574643212,0.0006886449947225146,0.0009080963637893706,0.5591817650251371
D8B26_000436,0.002442496996029429,0.00044563279857397496,0.0015618572603866721,
D8B26_000437,0.00203743028567701,0.0016249153689911987,0.0026671168129642135,
D8B26_000438,0.0009977307708686988,0.0006205398696866271,0.0008395539413407311,
D8B26_000439,,0.001505248564072094,,0.12586206896549698
D8B26_000440,0.0042527492865004875,0.00417652871216741,0.005040764442885947,1.025902563414122
D8B26_000441,0.00026143790849673205,0.0,0.00013071895424836603,inf
D8B26_000442,0.0022776787482670048,0.0011994949494949492,0.0023302881758764113,0.6283517150661666
D8B26_000443,0.0015043054258740412,0.0018278018278018277,0.0034448122683416803,0.21631950988881873
D8B26_000444,0.0017171524881405083,0.00019613611846621554,0.0010816330062475123,0.7426816332714252
D8B26_000445,0.0008510483722402604,0.00013232764324467384,0.0005370945519930879,1.3662065062018554
D8B26_000446,0.0005472951694321929,0.000540568636623525,0.0016281266911879362,0.1590434743993703
D8B26_000447,0.0008231828084769237,0.0004870129870129865,0.0008050568712333418,0.8659604027681451
D8B26_000448,0.0016679726342511802,0.0005608787099789672,0.0011501679428490255,
D8B26_000449,0.00028417163967036095,0.0010540184453227926,0.0018987832287065023,
D8B26_000450,0.0009589199304098273,0.0003186686730990529,0.0008287815435991162,0.5138676097881205
D8B26_000451,0.00019888255182372874,0.00012600012600012602,0.00016491192961781196,0.15903890160181283
D8B26_000452,0.0006795408774726058,0.0005728361115884746,0.0008205034892458445,
D8B26_000453,0.0004003023887033849,0.0,0.00020712510356255177,0.22885572139299168
D8B26_000454,0.000960057089379047,0.00043179890508134803,0.0007325159996915722,0.30937455710962103
D8B26_000455,0.0006177644340660007,0.0005842928338202438,0.0009502340203997048,0.2720328095461556
D8B26_000456,0.0011943761943761977,0.0008898642919261476,0.0010707283434556161,0.4044603452891192
D8B26_000457,0.0007266369199677554,0.0,0.0003746721618583739,
D8B26_000458,0.001078143867517681,0.0002443792766373412,0.0008050140877465356,0.6798088940495732
D8B26_000459,0.0010465799773479937,0.00042245511414412223,0.0009868436772710546,0.5274327391160054
D8B26_000460,0.002113379787176586,0.0,0.0011512180629827688,
D8B26_000461,0.0010346160078780415,0.0,0.0005484711367064308,0.4511422812886245
D8B26_000462,0.0011115870668994166,0.0005637773079633547,0.0011468999157097652,1.9225957910619418
D8B26_000463,0.00042873676829629267,0.0001292546316242999,0.00039600070963327166,0.0389235712179538
D8B26_000464,0.000877268602330545,0.0001966624119510235,0.000704113726046368,0.3219137387902559
D8B26_000465,0.002002689433029985,0.0007145135566188195,0.001966909420914866,0.6230562688983584
D8B26_000466,0.000967687874708752,0.00029074867784545193,0.0006728711330177055,0.21677216027495008
D8B26_000467,0.0025183663672171744,0.0,0.0014283859239059863,inf
D8B26_000468,0.0016098053033757667,0.00042283298097251594,0.0010950821484337215,0.5854620771277931
D8B26_000469,0.00027445321562968573,0.0,0.00014005602240896358,0.28133514986369795
D8B26_000470,0.0010592150680555973,0.0007987388334209149,0.000980907339288842,
D8B26_000471,0.000672043010752695,0.0002688172043010752,0.000537275027312978,
D8B26_000472,0.0006881964711382823,0.00033923736830087715,0.0005775477820054531,0.10203084606681992
D8B26_000473,0.0006789159584437769,0.0001981483379454067,0.0004637193608610811,0.29551250777587024
D8B26_000474,0.0008788601403878274,0.0005072368708732347,0.0008706880364634375,0.6249365395114304
D8B26_000475,0.0009769829441960635,0.00047690014903129706,0.0007787615791473073,0.6507261425542803
D8B26_000476,0.001453448512272037,0.0015850815850815844,0.002129896247543306,0.4063861622189577
D8B26_000477,0.0007323577775014132,0.000708411277022016,0.0007047216349541931,
D8B26_000478,0.0010429703796412098,0.0003223726627981949,0.0008027711406935437,0.1432709489325416
D8B26_000479,0.0012974886924466591,0.002033944891087748,0.002071535684981063,
D8B26_000480,0.0006899688576192303,0.0009702435858016465,0.0009575829922006724,0.16521249475538458
D8B26_000481,0.0014728623657537247,0.001056164248346659,0.0015226996928472307,0.25492226887431824
D8B26_000482,0.0020138666912400674,0.0009203505164732959,0.0018617228063203546,0.3027179403575044
D8B26_000483,0.0008588762458731407,0.0006607427660059239,0.0011509388444372964,0.0498687349244968
D8B26_000484,0.008651720006488365,0.006783118704577334,0.009252870258562858,
D8B26_000485,0.0025918413342348565,0.004597701149425284,0.004379494744606307,0.0
D8B26_000486,0.0010533138875384864,0.001763085399449036,0.002106627775076973,0.33486046650593565
D8B26_000487,0.0003533552998793635,0.00048209366391184543,0.0004675768378976935,0.1959316291385302
D8B26_000488,0.0006489336716477069,0.0008308523160008315,0.0008444283342361386,0.6019744986892327
D8B26_000489,0.0008745589070628647,0.0013039934800325999,0.0016735745198279356,0.22000639181843248
D8B26_000490,0.0016332551829509286,0.0019405881474846985,0.0025508636056303397,0.8359238391294548
D8B26_000491,0.0006240459297804365,0.0006310864479625697,0.0006480476963104484,0.3082974829462534
D8B26_000492,0.0010318044837241763,0.0005625113409544546,0.0008512386990724433,0.5779104651500186
D8B26_000493,0.0011699014256559056,0.0,0.0007916209962245768,0.0
D8B26_000494,0.0004831058530215146,0.0006599571027883185,0.0007440692825554574,
D8B26_000495,0.0008096921357140703,0.0006163328197226504,0.0007734372639656787,0.650872928176693
D8B26_000496,0.0007770007770007784,0.0010360010360010365,0.0009065009065009065,inf
D8B26_000497,0.0004914351546006495,0.00039405761122276046,0.0004775051053640513,0.0495042939089374
D8B26_000498,0.0019347222100663877,0.0021822149481723957,0.0025738758529747266,0.27068998428585295
D8B26_000499,0.0012149590727290479,0.0015377657168701953,0.0013169446883230904,0.15057467589554438
D8B26_000500,0.00137824552367371,0.0017404817404817398,0.0018254947666712373,0.3821429037065584
D8B26_000502,0.0006140713861302079,0.0,0.0003720238095238095,0.11094437677627718
D8B26_000503,0.0003098665337754526,0.0010426849136526562,0.0009487666034155598,0.3324491496578139
D8B26_000504,0.0008963440335989299,0.0010360010360010356,0.0013521337050748814,0.7997639653814266
D8B26_000505,0.00020315612876166465,0.00011140819964349374,0.00016383558771102024,0.0
D8B26_000506,0.0013372307095165239,0.00040675208460443346,0.0009490881974103451,0.6042056253099645
D8B26_000507,0.0012797131464251507,0.0009949203012786833,0.0012992900786168381,0.1983388973317458
D8B26_000508,0.002781960092068604,0.0012062371285672256,0.002909592786805808,
D8B26_000510,0.0027447990822019722,0.002325138174194777,0.00327638202221998,
D8B26_000511,0.0011016202291370147,0.00030506406345332513,0.0010781921066168993,
D8B26_000512,0.001058203712436141,0.00022172949002217284,0.0007010564758053998,0.4091489293032881
D8B26_000513,0.002343698422129789,0.0005198924594390592,0.0017220131599216567,0.3559145232914456
D8B26_000514,0.0013460098452618696,0.0007071809655565819,,1.0326480649533083
D8B26_000515,,0.0015345765345765347,,0.33125310772728994
D8B26_000516,0.0013041683031712907,0.0008474576271186444,0.0015974802864134868,0.12364351316661619
D8B26_000517,0.00038803400147937987,0.0,0.00020008003201280514,0.0
D8B26_000518,0.002034973769121975,0.00044976668353291743,0.0015212696648907497,0.27526691280469157
D8B26_000519,0.0008938489756904024,0.0005270092226613967,0.0007750135627373479,0.654469003920572
D8B26_000520,0.0012160978057064085,0.00023582124749439926,0.0013247605373950075,
D8B26_000521,0.0015663594192421324,0.0004096632327248631,0.0010702274764957493,0.24224652941662975
D8B26_000522,0.00040290088638195,0.00041511000415110004,0.00040900544526652503,
D8B26_000523,0.0028688087511616863,0.0013209013209013213,0.002233877233877234,0.6523702984506973
D8B26_000524,0.0006746161980818971,0.00021879444262115752,0.00047780845190061586,0.10771412113959966
D8B26_000525,0.0006990318409003514,0.00029708853238265,0.0004980601866415016,0.0
D8B26_000526,0.0016603112284422877,0.0,0.0009307520476545049,1.18805606337571
D8B26_000527,0.001217197676363865,0.0005884083553986467,0.0009604901095477909,0.6705454545453927
D8B26_000528,0.0004278863596927089,6.704210244033253e-05,0.00026126701686306057,0.3231782942023737
D8B26_000529,0.0015182499845076494,0.00033463469046291134,0.001457191911901403,0.3205768311467028
D8B26_000530,0.005075782415935901,0.0,0.0029411764705882353,0.41834999999991207
D8B26_000531,0.0008340581773455966,0.0,0.0004826876045823143,0.23532361177398542
D8B26_000532,0.0016427248261158258,0.0012477718360071298,0.0024247666981230993,inf
D8B26_000533,0.0020770805084530564,0.0,0.0010893246187363835,
D8B26_000534,0.0003798129421260045,0.00014674590945777384,0.0008804754567466431,0.3271644902019087
D8B26_000535,,0.0008119472234304765,,
D8B26_000536,0.0008357655416478933,0.000666000666000666,0.0007639419404125286,0.0
D8B26_000537,0.0012678896421369757,0.0,0.0006929473360024638,0.1546885934219433
